Name,Cuisine / Type,Google Rating,ImageURL,Hours,FormattedHours,Phone,Address
Antoine’s Cookie Shop,Dessert – Cookies,4.7,https://s3-media2.fl.yelpcdn.com/bphoto/JCLIHdPAaCsLLIBzLMGBlA/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2000"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""1700"",""day"":6}]",Monday: 10:00 AM - 8:00 PM | Tuesday: 10:00 AM - 8:00 PM | Wednesday: 10:00 AM - 8:00 PM | Thursday: 10:00 AM - 8:00 PM | Friday: 10:00 AM - 8:00 PM | Saturday: 10:00 AM - 8:00 PM | Sunday: 10:00 AM - 5:00 PM,+16504952303,"220 2nd Ave, San Mateo, CA, 94401"
Baskin-Robbins,Dessert – Ice Cream Parlor (Chain),4,https://s3-media4.fl.yelpcdn.com/bphoto/eQjH8APyCl3_XZszabe-UA/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 10:00 PM | Tuesday: 11:00 AM - 10:00 PM | Wednesday: 11:00 AM - 10:00 PM | Thursday: 11:00 AM - 10:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 10:00 PM,+16503482454,"133 E 3rd Ave, San Mateo, CA, 94401"
Cold Stone Creamery,Dessert – Ice Cream (Custom),3.9,https://s3-media2.fl.yelpcdn.com/bphoto/xymXhgAtRjpUOaeToA9h_A/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 11:00 AM - 10:00 PM | Tuesday: 11:00 AM - 10:00 PM | Wednesday: 11:00 AM - 10:00 PM | Thursday: 11:00 AM - 10:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 10:00 PM,+16503470500,"375 2nd Ave, San Mateo, CA, 94401"
Icicles,Dessert – Rolled Ice Cream,4.7,https://s3-media1.fl.yelpcdn.com/bphoto/bOPWzpfmhl4qzpaePVMNkQ/o.jpg,"[{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1200"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1200"",""end"":""2200"",""day"":6}]",Monday: 4:30 PM - 10:00 PM | Tuesday: 4:30 PM - 10:00 PM | Wednesday: 4:30 PM - 10:00 PM | Thursday: 4:30 PM - 10:00 PM | Friday: 4:30 PM - 11:00 PM | Saturday: 12:00 PM - 11:00 PM | Sunday: 12:00 PM - 10:00 PM,+16508669278,"222 E 3rd Ave, San Mateo, CA, 94401"
LuluYum,Dessert – Frozen Yogurt & Snacks,4.4,https://s3-media3.fl.yelpcdn.com/bphoto/pMksSQviurrWVkHofAjzrg/o.jpg,"[{""is_overnight"":false,""start"":""1200"",""end"":""1800"",""day"":0},{""is_overnight"":false,""start"":""1200"",""end"":""1800"",""day"":1},{""is_overnight"":false,""start"":""1200"",""end"":""1800"",""day"":2},{""is_overnight"":false,""start"":""1200"",""end"":""1800"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""1800"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""1800"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""1400"",""day"":6}]",Monday: 12:00 PM - 6:00 PM | Tuesday: 12:00 PM - 6:00 PM | Wednesday: 12:00 PM - 6:00 PM | Thursday: 12:00 PM - 6:00 PM | Friday: 10:00 AM - 6:00 PM | Saturday: 10:00 AM - 6:00 PM | Sunday: 10:00 AM - 2:00 PM,+16507813789,"30 E 3rd Ave, San Mateo, CA, 94401"
Meet Fresh,Dessert – Taiwanese Sweets,4.4,https://s3-media3.fl.yelpcdn.com/bphoto/Ge9rMI2hyNHrOWXmx1SY0g/o.jpg,"[{""is_overnight"":false,""start"":""1200"",""end"":""2200"",""day"":0},{""is_overnight"":false,""start"":""1200"",""end"":""2200"",""day"":1},{""is_overnight"":false,""start"":""1200"",""end"":""2200"",""day"":2},{""is_overnight"":false,""start"":""1200"",""end"":""2200"",""day"":3},{""is_overnight"":false,""start"":""1200"",""end"":""2230"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2230"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":6}]",Monday: 12:00 PM - 10:00 PM | Tuesday: 12:00 PM - 10:00 PM | Wednesday: 12:00 PM - 10:00 PM | Thursday: 12:00 PM - 10:00 PM | Friday: 12:00 PM - 10:30 PM | Saturday: 11:00 AM - 10:30 PM | Sunday: 11:00 AM - 10:00 PM,+16505131416,"277 S B St, San Mateo, CA, 94401"
Simply Cake,Dessert – Bakery (Cakes),5,https://s3-media1.fl.yelpcdn.com/bphoto/hWKP2th2iSJaygELL3UtPA/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":6}]",Tuesday: 10:00 AM - 9:00 PM | Wednesday: 10:00 AM - 9:00 PM | Thursday: 10:00 AM - 9:00 PM | Friday: 10:00 AM - 9:00 PM | Saturday: 10:00 AM - 9:00 PM | Sunday: 10:00 AM - 9:00 PM,+16503482888,"132 E 3rd Ave, San Mateo, CA, 94401"
Snacks Antojitos Mexicanos,Dessert – Mexican Snacks & Sweets,4.3,https://s3-media4.fl.yelpcdn.com/bphoto/UCruO7qJ2HINqADn8mwk9w/o.jpg,"[{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""0900"",""end"":""2100"",""day"":6}]",Monday: 9:00 AM - 9:00 PM | Tuesday: 9:00 AM - 9:00 PM | Wednesday: 9:00 AM - 9:00 PM | Thursday: 9:00 AM - 9:00 PM | Friday: 9:00 AM - 9:00 PM | Saturday: 9:00 AM - 9:00 PM | Sunday: 9:00 AM - 9:00 PM,+16503483683,"31 N B St, San Mateo, CA, 94401"
SomiSomi,Dessert – Korean Soft Serve & Taiyaki,4.7,https://s3-media2.fl.yelpcdn.com/bphoto/PlSoRO7iGrX1P1hIwi2hqw/o.jpg,"[{""is_overnight"":false,""start"":""1200"",""end"":""2230"",""day"":0},{""is_overnight"":false,""start"":""1200"",""end"":""2230"",""day"":1},{""is_overnight"":false,""start"":""1200"",""end"":""2230"",""day"":2},{""is_overnight"":false,""start"":""1200"",""end"":""2230"",""day"":3},{""is_overnight"":false,""start"":""1200"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1200"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1200"",""end"":""2230"",""day"":6}]",Monday: 12:00 PM - 10:30 PM | Tuesday: 12:00 PM - 10:30 PM | Wednesday: 12:00 PM - 10:30 PM | Thursday: 12:00 PM - 10:30 PM | Friday: 12:00 PM - 11:00 PM | Saturday: 12:00 PM - 11:00 PM | Sunday: 12:00 PM - 10:30 PM,+16505811327,"134 S B St, San Mateo, CA, 94401"
Tong Sui,Dessert – Hong Kong Desserts,4.7,https://s3-media2.fl.yelpcdn.com/bphoto/LylnqA1Yi8Sxzs7q2-BUYw/o.jpg,"[{""is_overnight"":false,""start"":""1200"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1200"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1200"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1200"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1200"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1200"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1200"",""end"":""2100"",""day"":6}]",Monday: 12:00 PM - 9:00 PM | Tuesday: 12:00 PM - 9:00 PM | Wednesday: 12:00 PM - 9:00 PM | Thursday: 12:00 PM - 9:00 PM | Friday: 12:00 PM - 9:30 PM | Saturday: 12:00 PM - 9:30 PM | Sunday: 12:00 PM - 9:00 PM,,"250 S B St, San Mateo, CA, 94401"
TinyB Chocolate,Dessert – Chocolate Shop,5,https://s3-media2.fl.yelpcdn.com/bphoto/uLW_qpFxFg4wQPxIzswzlw/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""1900"",""day"":6}]",Monday: 11:00 AM - 7:00 PM | Tuesday: 11:00 AM - 7:00 PM | Wednesday: 11:00 AM - 7:00 PM | Thursday: 11:00 AM - 7:00 PM | Friday: 11:00 AM - 7:00 PM | Saturday: 11:00 AM - 7:00 PM | Sunday: 11:00 AM - 7:00 PM,+14158540344,"407 South B St, San Mateo, CA, 94401"
Fire Wings,Fast Food – Chicken Wings,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/SI6zKHUimV4s3PPtL54kAA/o.jpg,"[{""is_overnight"":false,""start"":""1030"",""end"":""2145"",""day"":0},{""is_overnight"":false,""start"":""1030"",""end"":""2145"",""day"":1},{""is_overnight"":false,""start"":""1030"",""end"":""2145"",""day"":2},{""is_overnight"":false,""start"":""1030"",""end"":""2145"",""day"":3},{""is_overnight"":false,""start"":""1030"",""end"":""2245"",""day"":4},{""is_overnight"":false,""start"":""1030"",""end"":""2245"",""day"":5},{""is_overnight"":false,""start"":""1030"",""end"":""2145"",""day"":6}]",Monday: 10:30 AM - 9:45 PM | Tuesday: 10:30 AM - 9:45 PM | Wednesday: 10:30 AM - 9:45 PM | Thursday: 10:30 AM - 9:45 PM | Friday: 10:30 AM - 10:45 PM | Saturday: 10:30 AM - 10:45 PM | Sunday: 10:30 AM - 9:45 PM,+16503725263,"206 S B St, San Mateo, CA, 94401"
Jack in the Box,Fast Food – Burgers (Chain),3.8,https://s3-media2.fl.yelpcdn.com/bphoto/UR6jXVojmd8dXiRTpaJlJA/o.jpg,"[{""is_overnight"":true,""start"":""0400"",""end"":""0400"",""day"":0},{""is_overnight"":true,""start"":""0400"",""end"":""0400"",""day"":1},{""is_overnight"":true,""start"":""0400"",""end"":""0400"",""day"":2},{""is_overnight"":true,""start"":""0400"",""end"":""0400"",""day"":3},{""is_overnight"":true,""start"":""0400"",""end"":""0400"",""day"":4},{""is_overnight"":true,""start"":""0400"",""end"":""0400"",""day"":5},{""is_overnight"":true,""start"":""0400"",""end"":""0400"",""day"":6}]",Monday: 4:00 AM - 4:00 AM | Tuesday: 4:00 AM - 4:00 AM | Wednesday: 4:00 AM - 4:00 AM | Thursday: 4:00 AM - 4:00 AM | Friday: 4:00 AM - 4:00 AM | Saturday: 4:00 AM - 4:00 AM | Sunday: 4:00 AM - 4:00 AM,+16503475911,"555 E 3rd Ave, San Mateo, CA, 94401"
Potato Guys,Fast Food – Fries & Snacks,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/lDGF_UqcpeWQ1mYiqdtm1w/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 9:00 PM,+16506890888,"251 S B St, San Mateo, CA, 94401"
Taco Bell,Fast Food – Tacos (Chain),3.9,https://s3-media2.fl.yelpcdn.com/bphoto/rDvH1l3vJCU0LBxSZo67ug/o.jpg,"[{""is_overnight"":true,""start"":""0800"",""end"":""0300"",""day"":0},{""is_overnight"":true,""start"":""0800"",""end"":""0300"",""day"":1},{""is_overnight"":true,""start"":""0800"",""end"":""0300"",""day"":2},{""is_overnight"":true,""start"":""0800"",""end"":""0300"",""day"":3},{""is_overnight"":true,""start"":""0800"",""end"":""0400"",""day"":4},{""is_overnight"":true,""start"":""0800"",""end"":""0400"",""day"":5},{""is_overnight"":true,""start"":""0800"",""end"":""0300"",""day"":6}]",Monday: 8:00 AM - 3:00 AM | Tuesday: 8:00 AM - 3:00 AM | Wednesday: 8:00 AM - 3:00 AM | Thursday: 8:00 AM - 3:00 AM | Friday: 8:00 AM - 4:00 AM | Saturday: 8:00 AM - 4:00 AM | Sunday: 8:00 AM - 3:00 AM,+16504030387,"1975 S El Camino Real, San Mateo, CA, 94403"
Macho Burger,Fast Food – Burgers,4,https://s3-media1.fl.yelpcdn.com/bphoto/WsiYrxJmNsVl1U2BGWDP6w/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2030"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2000"",""day"":6}]",Monday: 11:00 AM - 8:30 PM | Tuesday: 11:00 AM - 8:30 PM | Wednesday: 11:00 AM - 8:30 PM | Thursday: 11:00 AM - 8:30 PM | Friday: 11:00 AM - 8:30 PM | Saturday: 11:00 AM - 8:30 PM | Sunday: 11:00 AM - 8:00 PM,,"41 E 4th Ave, San Mateo, CA, 94401"
Deja Vu Organic Juice Bar,Healthy Fare – Juice Bar,5,https://s3-media2.fl.yelpcdn.com/bphoto/yD7bSDcZj45phbEc2aacww/o.jpg,"[{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":0},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":1},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":2},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":3},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":4},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":5},{""is_overnight"":false,""start"":""0800"",""end"":""1800"",""day"":6}]",Monday: 8:00 AM - 7:00 PM | Tuesday: 8:00 AM - 7:00 PM | Wednesday: 8:00 AM - 7:00 PM | Thursday: 8:00 AM - 7:00 PM | Friday: 8:00 AM - 7:00 PM | Saturday: 8:00 AM - 7:00 PM | Sunday: 8:00 AM - 6:00 PM,+16504372157,"314 S B St, San Mateo, CA, 94401"
Earthbar,Healthy Fare – Smoothies & Acai,4.4,https://s3-media1.fl.yelpcdn.com/bphoto/igqxiiAZS0MMtowHtCdeaw/o.jpg,"[{""is_overnight"":false,""start"":""0800"",""end"":""1300"",""day"":0},{""is_overnight"":false,""start"":""0800"",""end"":""1300"",""day"":1},{""is_overnight"":false,""start"":""0800"",""end"":""1300"",""day"":2},{""is_overnight"":false,""start"":""0800"",""end"":""1300"",""day"":3},{""is_overnight"":false,""start"":""0800"",""end"":""1300"",""day"":4},{""is_overnight"":false,""start"":""0800"",""end"":""1300"",""day"":5},{""is_overnight"":false,""start"":""0800"",""end"":""1300"",""day"":6}]",Monday: 8:00 AM - 1:00 PM | Tuesday: 8:00 AM - 1:00 PM | Wednesday: 8:00 AM - 1:00 PM | Thursday: 8:00 AM - 1:00 PM | Friday: 8:00 AM - 1:00 PM | Saturday: 8:00 AM - 1:00 PM | Sunday: 8:00 AM - 1:00 PM,+16504352539,"4 E 4th Ave, San Mateo, CA, 94401"
Jamba,Healthy Fare – Smoothies (Chain),4.3,https://s3-media3.fl.yelpcdn.com/bphoto/twNL6q1RrCULI_uEDMgPlQ/o.jpg,"[{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":0},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":1},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":2},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":3},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":4},{""is_overnight"":false,""start"":""0800"",""end"":""1900"",""day"":5},{""is_overnight"":false,""start"":""0800"",""end"":""1830"",""day"":6}]",Monday: 8:00 AM - 7:00 PM | Tuesday: 8:00 AM - 7:00 PM | Wednesday: 8:00 AM - 7:00 PM | Thursday: 8:00 AM - 7:00 PM | Friday: 8:00 AM - 7:00 PM | Saturday: 8:00 AM - 7:00 PM | Sunday: 8:00 AM - 6:30 PM,+16505583918,"48 E 4th Ave, San Mateo, CA, 94401"
Nutricion SR,Healthy Fare – Smoothie & Health Drinks,4.7,https://s3-media2.fl.yelpcdn.com/bphoto/ZD1QNJjDtrxtBpm_obIoYA/o.jpg,"[{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":4},{""is_overnight"":false,""start"":""0700"",""end"":""2000"",""day"":5},{""is_overnight"":false,""start"":""0800"",""end"":""1200"",""day"":6}]",Monday: 7:00 AM - 8:00 PM | Tuesday: 7:00 AM - 8:00 PM | Wednesday: 7:00 AM - 8:00 PM | Thursday: 7:00 AM - 8:00 PM | Friday: 7:00 AM - 8:00 PM | Saturday: 7:00 AM - 8:00 PM | Sunday: 8:00 AM - 12:00 PM,+16502005838,"277 Baldwin Ave, San Mateo, CA, 94401"
Sweetgreen,Healthy Fare – Salads & Grain Bowls,4.3,https://s3-media4.fl.yelpcdn.com/bphoto/jqkM1FIwGN1NQSPyh6eiHA/o.jpg,"[{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1000"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1030"",""end"":""2100"",""day"":6}]",Monday: 10:00 AM - 9:00 PM | Tuesday: 10:00 AM - 9:00 PM | Wednesday: 10:00 AM - 9:00 PM | Thursday: 10:00 AM - 9:00 PM | Friday: 10:00 AM - 9:00 PM | Saturday: 10:30 AM - 9:00 PM | Sunday: 10:30 AM - 9:00 PM,+16507536500,"1 East 3rd Ave, San Mateo, CA, 94401"
Clay Oven,Indian,4.3,https://s3-media2.fl.yelpcdn.com/bphoto/VK-T41zAt_JFgs_lFgUNPg/o.jpg,"[{""is_overnight"":false,""start"":""1030"",""end"":""2300"",""day"":0},{""is_overnight"":false,""start"":""1030"",""end"":""2300"",""day"":1},{""is_overnight"":false,""start"":""1030"",""end"":""2300"",""day"":2},{""is_overnight"":false,""start"":""1030"",""end"":""2300"",""day"":3},{""is_overnight"":false,""start"":""1030"",""end"":""2300"",""day"":4},{""is_overnight"":false,""start"":""1030"",""end"":""2300"",""day"":5},{""is_overnight"":false,""start"":""1030"",""end"":""2300"",""day"":6}]",Monday: 10:30 AM - 11:00 PM | Tuesday: 10:30 AM - 11:00 PM | Wednesday: 10:30 AM - 11:00 PM | Thursday: 10:30 AM - 11:00 PM | Friday: 10:30 AM - 11:00 PM | Saturday: 10:30 AM - 11:00 PM | Sunday: 10:30 AM - 11:00 PM,+16503429194,"78 E 3rd Ave, San Mateo, CA, 94401"
Curry Up Now,Indian Fusion (Fast-casual),4.2,https://s3-media1.fl.yelpcdn.com/bphoto/llFm0kM0dmhSdj-BmiLH1g/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""2230"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""2230"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""2100"",""day"":6}]",Monday: 11:30 AM - 9:00 PM | Tuesday: 11:30 AM - 9:00 PM | Wednesday: 11:30 AM - 9:00 PM | Thursday: 11:30 AM - 9:00 PM | Friday: 11:30 AM - 10:30 PM | Saturday: 11:30 AM - 10:30 PM | Sunday: 11:30 AM - 9:00 PM,+16508813951,"129 South B St, San Mateo, CA, 94401"
Pausa Bar & Cookery,Italian (Upscale),4.5,https://s3-media2.fl.yelpcdn.com/bphoto/3oPtBAuYI83WIEonRDvcRA/o.jpg,"[{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1600"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1600"",""end"":""2030"",""day"":6}]",Monday: 4:30 PM - 9:00 PM | Tuesday: 4:30 PM - 9:00 PM | Wednesday: 4:30 PM - 9:00 PM | Thursday: 4:30 PM - 9:00 PM | Friday: 4:00 PM - 9:30 PM | Saturday: 4:00 PM - 9:30 PM | Sunday: 4:00 PM - 8:30 PM,+16503750818,"223 E 4th Ave, San Mateo, CA, 94401"
Rise Woodfire,Italian (Wood-fired Pizza & Grill),4.4,https://s3-media1.fl.yelpcdn.com/bphoto/ycRYV2REjYCJPQ6msDXHYQ/o.jpg,"[{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":0},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":4},{""is_overnight"":false,""start"":""1100"",""end"":""2200"",""day"":5},{""is_overnight"":false,""start"":""1100"",""end"":""2100"",""day"":6}]",Monday: 11:00 AM - 9:00 PM | Tuesday: 11:00 AM - 9:00 PM | Wednesday: 11:00 AM - 9:00 PM | Thursday: 11:00 AM - 9:00 PM | Friday: 11:00 AM - 10:00 PM | Saturday: 11:00 AM - 10:00 PM | Sunday: 11:00 AM - 9:00 PM,+16503896918,"2 N B St, San Mateo, CA, 94401"
Sapore Express,Italian (Quick-service),4,https://s3-media2.fl.yelpcdn.com/bphoto/HvtotllTpj1uB7QkAgeDIg/o.jpg,"[{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":1},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":1},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":2},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":2},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":3},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":3},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":4},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":4},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":5},{""is_overnight"":false,""start"":""1630"",""end"":""2130"",""day"":5},{""is_overnight"":false,""start"":""1130"",""end"":""1500"",""day"":6},{""is_overnight"":false,""start"":""1630"",""end"":""2100"",""day"":6}]","Tuesday: 11:30 AM - 3:00 PM, 4:30 PM - 9:00 PM | Wednesday: 11:30 AM - 3:00 PM, 4:30 PM - 9:00 PM | Thursday: 11:30 AM - 3:00 PM, 4:30 PM - 9:00 PM | Friday: 11:30 AM - 3:00 PM, 4:30 PM - 9:30 PM | Saturday: 11:30 AM - 3:00 PM, 4:30 PM - 9:30 PM | Sunday: 11:30 AM - 3:00 PM, 4:30 PM - 9:00 PM",+16503152341,"125 E 4th Ave, San Mateo, CA, 94401"
Tomatina,Italian (Casual),4.3,https://s3-media4.fl.yelpcdn.com/bphoto/DSdObK1nunY8JA7_8h_Eaw/o.jpg,"[{""is_overnight"":false,""start"":""1200"",""end"":""2000"",""day"":0},{""is_overnight"":false,""start"":""1200"",""end"":""2000"",""day"":1},{""is_overnight"":false,""start"":""1200"",""end"":""2000"",""day"":2},{""is_overnight"":false,""start"":""1200"",""end"":""2000"",""day"":3},{""is_overnight"":false,""start"":""1200"",""end"":""2100"",""day"":4},{""is_overnight"":false,""start"":""1200"",""end"":""2100"",""day"":5},{""is_overnight"":false,""start"":""1200"",""end"":""2000"",""day"":6}]",Monday: 12:00 PM - 8:00 PM | Tuesday: 12:00 PM - 8:00 PM | Wednesday: 12:00 PM - 8:00 PM | Thursday: 12:00 PM - 8:00 PM | Friday: 12:00 PM - 9:00 PM | Saturday: 12:00 PM - 9:00 PM | Sunday: 12:00 PM - 8:00 PM,+16509185030,"401 S B St, San Mateo, CA, 94401"
